,NewsTweet,branch,difftime,retweet_id,retweet_user,text,tmd,tree
139,682160914611585024,98,0 days 02:51:38.000000000,682204108107943936,1661818592,RT @BBCNews: Extent,2015-12-30 14:18:28,False
140,682160914611585024,98,0 days 02:05:20.000000000,682192453663875072,22756620,RT @BBCNews: Extent,2015-12-30 13:32:10,False
141,682160914611585024,98,0 days 02:02:54.000000000,682191841735917569,2229713924,RT @BBCNews: Extent,2015-12-30 13:29:44,False
142,682160914611585024,98,0 days 01:52:04.000000000,682189115627057152,749784386,RT @BBCNews: Extent,2015-12-30 13:18:54,False
143,682160914611585024,98,0 days 01:47:03.000000000,682187853686771714,3567284657,RT @BBCNews: Extent,2015-12-30 13:13:53,False
144,682160914611585024,98,0 days 01:37:00.000000000,682185325574238208,208181007,RT @BBCNews: Extent,2015-12-30 13:03:50,False
145,682160914611585024,98,0 days 01:30:58.000000000,682183804606398464,477726681,RT @BBCNews: Extent,2015-12-30 12:57:48,False
146,682160914611585024,98,0 days 01:22:20.000000000,682181632363753472,28516198,RT @BBCNews: Extent,2015-12-30 12:49:10,False
147,682190682635780096,57,0 days 21:46:51.000000000,682519562064146433,3949280680,RT @BBCNews: Britai,2015-12-31 11:11:58,False
148,682190682635780096,57,0 days 09:10:43.000000000,682329271822487553,1368100356,RT @BBCNews: Britai,2015-12-30 22:35:50,False
149,682190682635780096,57,0 days 09:00:36.000000000,682326726580514816,3942376461,RT @BBCNews: Britai,2015-12-30 22:25:43,False
150,682190682635780096,57,0 days 05:12:34.000000000,682269339010076672,4645468035,RT @BBCNews: Britai,2015-12-30 18:37:41,False
151,682190682635780096,57,0 days 05:04:28.000000000,682267300515348480,2281250144,RT @BBCNews: Britai,2015-12-30 18:29:35,False
152,682190682635780096,57,0 days 04:58:38.000000000,682265835742871552,140991286,RT @BBCNews: Britai,2015-12-30 18:23:45,False
153,682190682635780096,57,0 days 04:58:11.000000000,682265720479068160,18928764,RT @BBCNews: Britai,2015-12-30 18:23:18,False
154,682190682635780096,57,0 days 04:57:37.000000000,682265577147240448,3080999975,RT @BBCNews: Britai,2015-12-30 18:22:44,False
155,682190682635780096,57,0 days 03:51:03.000000000,682248826829299712,3981329195,RT @BBCNews: Britai,2015-12-30 17:16:10,False
156,682190682635780096,57,0 days 02:38:01.000000000,682230446747422720,353928889,RT @BBCNews: Britai,2015-12-30 16:03:08,False
157,682190682635780096,57,0 days 02:09:03.000000000,682223156174675972,4495126155,RT @BBCNews: Britai,2015-12-30 15:34:10,False
158,682190682635780096,57,0 days 01:31:12.000000000,682213632646713344,3297011189,RT @BBCNews: Britai,2015-12-30 14:56:19,False
159,682190682635780096,57,0 days 01:29:44.000000000,682213263682211840,2962912571,RT @BBCNews: Britai,2015-12-30 14:54:51,False
160,682190682635780096,57,0 days 01:24:57.000000000,682212060151869441,15491360,RT @BBCNews: Britai,2015-12-30 14:50:04,False
161,682190682635780096,57,0 days 01:18:10.000000000,682210351736303616,4625067447,RT @BBCNews: Britai,2015-12-30 14:43:17,False
162,682190682635780096,57,0 days 01:09:43.000000000,682208226910273536,839218364,RT @BBCNews: Britai,2015-12-30 14:34:50,False
163,682190682635780096,57,0 days 01:01:46.000000000,682206226676080641,25968865,RT @BBCNews: Britai,2015-12-30 14:26:53,False
164,682116379785441280,33,0 days 03:38:53.000000000,682171461214187520,4660019713,RT @BBCNews: Averag,2015-12-30 12:08:45,False
165,682116379785441280,33,0 days 03:25:26.000000000,682168076616335360,4671124452,RT @BBCNews: Averag,2015-12-30 11:55:18,False
166,682116379785441280,33,0 days 02:53:37.000000000,682160071489499136,291645018,RT @BBCNews: Averag,2015-12-30 11:23:29,False
167,682116379785441280,33,0 days 02:38:02.000000000,682156148011724800,4004710061,RT @BBCNews: Averag,2015-12-30 11:07:54,False
168,682116379785441280,33,0 days 02:20:06.000000000,682151636857425920,747347588,RT @BBCNews: Averag,2015-12-30 10:49:58,False
